04-02-2016 15:19:39,695250368842833921,,,48 en,13,KI_Central,1608576246,#KillerInstinct announced for the @NorthwestMajors 2016! https://t.co/UI9Tv86grp
04-02-2016 16:47:04,695272367782645760,,,48 en,0,Tropod8,56255417,https://t.co/vZgsr6HoCq<hhhnewline><hhhnewline>Hisako's #KillerInstinct theme is soooo badass
04-02-2016 15:18:06,695249977459765248,,,48 en,34,KI_Central,1608576246,#KillerInstinct @kiworldcup will return in 2017/18. KI Con coming in 2017! https://t.co/CD4NzMyaeS
04-02-2016 15:18:06,695249977459765248,,,48 en,34,KI_Central,1608576246,#KillerInstinct @kiworldcup will return in 2017/18. KI Con coming in 2017! https://t.co/CD4NzMyaeS
04-02-2016 15:18:06,695249977459765248,,,48 en,34,KI_Central,1608576246,#KillerInstinct @kiworldcup will return in 2017/18. KI Con coming in 2017! https://t.co/CD4NzMyaeS
04-02-2016 15:18:06,695249977459765248,,,48 en,34,KI_Central,1608576246,#KillerInstinct @kiworldcup will return in 2017/18. KI Con coming in 2017! https://t.co/CD4NzMyaeS
04-02-2016 15:19:39,695250368842833921,,,48 en,13,KI_Central,1608576246,#KillerInstinct announced for the @NorthwestMajors 2016! https://t.co/UI9Tv86grp
04-02-2016 15:18:06,695249977459765248,,,48 en,34,KI_Central,1608576246,#KillerInstinct @kiworldcup will return in 2017/18. KI Con coming in 2017! https://t.co/CD4NzMyaeS
04-02-2016 15:18:06,695249977459765248,,,48 en,34,KI_Central,1608576246,#KillerInstinct @kiworldcup will return in 2017/18. KI Con coming in 2017! https://t.co/CD4NzMyaeS
04-02-2016 15:19:39,695250368842833921,,,48 en,13,KI_Central,1608576246,#KillerInstinct announced for the @NorthwestMajors 2016! https://t.co/UI9Tv86grp
04-02-2016 15:18:06,695249977459765248,,,48 en,34,KI_Central,1608576246,#KillerInstinct @kiworldcup will return in 2017/18. KI Con coming in 2017! https://t.co/CD4NzMyaeS
04-02-2016 15:18:06,695249977459765248,,,48 en,34,KI_Central,1608576246,#KillerInstinct @kiworldcup will return in 2017/18. KI Con coming in 2017! https://t.co/CD4NzMyaeS
04-02-2016 15:19:39,695250368842833921,,,48 en,13,KI_Central,1608576246,#KillerInstinct announced for the @NorthwestMajors 2016! https://t.co/UI9Tv86grp
04-02-2016 15:19:39,695250368842833921,,,48 en,13,KI_Central,1608576246,#KillerInstinct announced for the @NorthwestMajors 2016! https://t.co/UI9Tv86grp
04-02-2016 15:18:06,695249977459765248,,,48 en,34,KI_Central,1608576246,#KillerInstinct @kiworldcup will return in 2017/18. KI Con coming in 2017! https://t.co/CD4NzMyaeS
04-02-2016 15:19:39,695250368842833921,,,48 en,13,KI_Central,1608576246,#KillerInstinct announced for the @NorthwestMajors 2016! https://t.co/UI9Tv86grp
04-02-2016 15:18:06,695249977459765248,,,48 en,34,KI_Central,1608576246,#KillerInstinct @kiworldcup will return in 2017/18. KI Con coming in 2017! https://t.co/CD4NzMyaeS
04-02-2016 15:18:06,695249977459765248,,,48 en,34,KI_Central,1608576246,#KillerInstinct @kiworldcup will return in 2017/18. KI Con coming in 2017! https://t.co/CD4NzMyaeS
04-02-2016 14:15:38,695234255836876800,,,48 en,0,mitchbradley441,581353556,Streaming #KillerInstinct come on in I got some chill beats and some amazing fights https://t.co/4lrbvFYyuk
04-02-2016 08:25:58,695146261880508417,,,48 en,5,Someone_ToWatch,4818259225,Join me as I try to learn #KillerInstinct https://t.co/3oftqd4CQ8 @TwitchShare @Retweet_Twitch @TwitchSharing
04-02-2016 08:25:58,695146261880508417,,,48 en,5,Someone_ToWatch,4818259225,Join me as I try to learn #KillerInstinct https://t.co/3oftqd4CQ8 @TwitchShare @Retweet_Twitch @TwitchSharing
04-02-2016 08:25:58,695146261880508417,,,48 en,5,Someone_ToWatch,4818259225,Join me as I try to learn #KillerInstinct https://t.co/3oftqd4CQ8 @TwitchShare @Retweet_Twitch @TwitchSharing
04-02-2016 06:09:49,695111997612949504,,,48 en,1,iBetYaQuit,577950114,Killer Instinct: Shadow Jago<hhhseparator> Updated | https://t.co/U1nMyQEEbN via @YouTube #KillerInstinct #ShadowJago #ShadowJagoUpdate #UltraCombo
02-02-2016 01:38:24,694318919197130752,,3158151924,48 en,8,OakyDeer,248738759,@KillerInstinct Here's of the mini cutie versions of the KI cast! Have ! #killerinstinct #jago #oakyart https://t.co/RoUMbEyD65
